Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2017,80,1.2,0.853,31,85,91,100,100,96,0,90,5.756,4.992,18,47,9.7,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.927,15.637,13.883,255,0.776,0.776,0.997,82.159
0.078,2027,67,1.2,0.855,31,85,91,100,100,96,0,90,4.944,4.18,18,47,8.4,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.304,15.44,13.685,255,0.778,0.778,0.994,82.364
0.109,2007,67.3,1.2,0.857,31,85,91,100,100,96,0,90,4.944,4.18,18,47,8.3,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.272,15.341,13.586,255,0.78,0.78,0.992,82.569
0.156,2045,67.5,1.2,0.849,31,85,91,100,100,96,0,90,4.972,4.208,18,46,8.5,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.356,15.539,13.784,255,0.773,0.773,1.002,81.75
0.203,2019,54.5,1.2,0.851,31,85,91,100,100,96,0,90,4.152,3.396,18,46,7,0.85,5,4.03,748,12.24,123,0,0,0,0,0,0,2.674,15.835,14.082,255,0.774,0.774,0.999,81.954
0.25,2017,66.8,1.2,0.851,31,85,91,100,100,96,0,90,4.912,4.148,18,46,8.3,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.263,15.341,13.586,255,0.774,0.774,0.999,81.954
0.312,2024,80.3,1.2,0.849,31,85,91,100,100,96,0,90,5.763,4.992,18,46,9.7,0.85,5,4.03,748,12,123,0,0,0,0,0,0,3.94,15.539,13.784,255,0.773,0.773,1.002,81.75
0.344,2017,67.3,1.2,0.849,31,85,91,100,100,96,0,90,5.756,4.992,18,46,9.7,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.927,15.044,13.288,255,0.773,0.773,1.002,81.75
0.39,2043,67.3,1.2,0.853,31,85,91,100,100,96,0,90,4.936,4.18,18,46,8.4,0.85,5,4.03,748,12.24,123,0,0,0,0,0,0,3.33,15.44,13.685,255,0.776,0.776,0.997,82.159
0.437,2013,55,1.2,0.853,31,85,91,100,100,96,0,90,4.188,3.424,18,47,7,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,2.688,16.131,14.379,255,0.776,0.776,0.997,82.159
0.484,2017,66,1.2,0.849,31,85,91,100,100,96,0,90,4.872,4.116,18,47,8.2,0.85,5,4.03,748,12.24,123,0,0,0,0,0,0,3.238,15.242,13.487,255,0.773,0.773,1.002,81.75
0.531,2018,80.5,1.2,0.845,31,85,91,100,100,96,0,90,5.795,5.024,18,46,9.7,0.85,5,4.03,748,12,123,0,0,0,0,0,0,3.954,16.131,14.379,255,0.769,0.769,1.007,81.34
0.578,2038,67,1.2,0.847,31,85,91,100,100,96,0,90,4.936,4.18,18,46,8.4,0.85,5,4.03,748,12.24,123,0,0,0,0,0,0,3.322,15.736,13.983,255,0.771,0.771,1.004,81.545
0.625,2017,54.8,1.2,0.849,31,85,91,100,100,96,0,90,4.16,3.396,18,47,7,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,2.671,15.242,13.487,255,0.773,0.773,1.002,81.75
0.672,2010,55.3,1.2,0.849,31,85,91,100,100,96,0,90,4.18,3.424,18,47,7,0.85,5,4.03,748,12.24,123,0,0,0,0,0,0,2.684,15.637,13.883,255,0.773,0.773,1.002,81.75
0.719,2019,66.8,1.2,0.847,31,85,91,100,100,96,0,90,4.912,4.148,18,47,8.3,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.266,15.341,13.586,255,0.771,0.771,1.004,81.545
0.765,2024,79.8,1.2,0.849,31,85,91,100,100,96,0,90,5.728,4.964,18,47,9.7,0.85,5,4.03,748,12.12,123,0,0,0,0,0,0,3.918,15.637,13.883,255,0.773,0.773,1.002,81.75
0.812,2021,67.5,1.2,0.847,31,85,91,100,100,96,0,90,4.979,4.208,18,46,8.4,0.85,5,4.03,748,12,123,0,0,0,0,0,0,3.317,15.341,13.586,255,0.771,0.771,1.004,81.545
0.859,2003,54.3,1.2,0.847,31,85,91,100,100,96,0,90,4.12,3.364,18,46,6.9,0.85,5,4.03,749,12.24,123,0,0,0,0,0,0,2.628,15.934,14.181,255,0.771,0.771,1.004,81.545
