Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2008,54.5,1.2,1.15,32,85,98,100,100,96,0,90,3.459,2.688,18,47,5.8,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.105,27.199,25.486,255,1.127,1.127,0.998,88.362
0.047,2000,66.5,1.2,1.15,32,85,98,100,100,96,0,90,4.051,3.28,18,47,6.8,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.558,26.21,24.494,255,1.127,1.127,0.998,88.362
0.094,2006,79.5,1.2,1.15,32,85,98,100,100,96,0,90,4.684,3.92,18,47,7.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.067,27.297,25.585,255,1.127,1.127,0.998,88.362
0.14,2011,80,1.2,1.15,32,85,98,100,100,96,0,90,4.72,3.956,18,48,7.9,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.103,28.483,26.775,255,1.127,1.127,0.998,88.362
0.187,1983,67.5,1.2,1.133,32,85,98,100,100,96,0,90,4.103,3.332,18,48,6.8,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.577,27.1,25.387,255,1.11,1.11,1.013,87.055
0.234,2011,54,1.2,1.133,32,85,98,100,100,96,0,90,3.42,2.656,18,47,5.7,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.083,26.902,25.189,255,1.11,1.11,1.013,87.055
0.281,1994,67,1.2,1.133,32,85,98,100,100,96,0,90,4.083,3.312,18,47,6.8,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.576,25.618,23.899,255,1.11,1.11,1.013,87.055
0.328,2018,80.5,1.2,1.15,32,85,98,100,100,96,0,90,4.736,3.972,18,47,8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.126,27.297,25.585,255,1.127,1.127,0.998,88.362
0.375,1979,67.8,1.2,1.15,32,85,98,100,100,96,0,90,4.11,3.332,18,47,6.8,1.148,25,4.03,688,11.88,123,0,0,0,0,0,0,2.572,26.606,24.891,255,1.127,1.127,0.998,88.362
0.422,2009,55,1.2,1.15,32,85,98,100,100,96,0,90,3.468,2.704,18,47,5.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.119,27.199,25.486,255,1.127,1.127,0.998,88.362
0.469,2001,67.8,1.2,1.15,32,85,98,100,100,96,0,90,4.103,3.332,18,48,6.8,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.6,26.21,24.494,255,1.127,1.127,0.998,88.362
0.515,2003,66.8,1.2,1.15,32,85,98,100,100,96,0,90,4.044,3.28,18,48,6.7,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.562,26.013,24.296,255,1.127,1.127,0.998,88.362
0.562,2019,80.5,1.2,1.15,32,85,98,100,100,96,0,90,4.736,3.972,18,47,8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.128,28.384,26.676,255,1.127,1.127,0.998,88.362
0.609,1975,67.3,1.2,1.15,32,85,98,100,100,96,0,90,4.076,3.312,18,47,6.7,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.551,27.297,25.585,255,1.127,1.127,0.998,88.362
0.656,2004,53.8,1.2,1.15,32,85,98,100,100,96,0,90,3.404,2.64,18,47,5.7,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.063,27.1,25.387,255,1.127,1.127,0.998,88.362
0.703,2005,67,1.2,1.133,32,85,98,100,100,96,0,90,4.083,3.312,18,47,6.8,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.59,25.618,23.899,255,1.11,1.11,1.013,87.055
0.75,2001,80.3,1.2,1.15,32,85,98,100,100,96,0,90,4.72,3.956,18,48,7.9,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.087,28.286,26.577,255,1.127,1.127,0.998,88.362
0.797,1986,68,1.2,1.167,32,85,98,100,100,96,0,90,4.142,3.364,18,48,6.9,1.148,25,4.03,688,11.88,123,0,0,0,0,0,0,2.606,28.088,26.379,255,1.144,1.144,0.984,89.668
0.844,1993,55,1.2,1.167,32,85,98,100,100,96,0,90,3.48,2.716,18,47,5.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.111,26.606,24.891,255,1.144,1.144,0.984,89.668
0.89,1992,55,1.2,1.167,32,85,98,100,100,96,0,90,3.48,2.716,18,47,5.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.11,26.013,24.296,255,1.144,1.144,0.984,89.668
0.937,1985,66.8,1.2,1.15,32,85,98,100,100,96,0,90,4.056,3.292,18,47,6.7,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.549,25.815,24.098,255,1.127,1.127,0.998,88.362
1,1993,80.3,1.2,1.15,32,85,98,100,100,96,0,90,4.736,3.972,18,47,7.9,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.087,28.187,26.478,255,1.127,1.127,0.998,88.362
1.047,1997,80.5,1.2,1.15,32,85,98,100,100,96,0,90,4.752,3.988,18,48,7.9,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.106,27.89,26.18,255,1.127,1.127,0.998,88.362
1.094,1976,67.5,1.2,1.15,32,85,98,100,100,96,0,90,4.122,3.344,18,48,6.8,1.148,25,4.03,688,11.88,123,0,0,0,0,0,0,2.577,26.803,25.089,255,1.127,1.127,0.998,88.362
1.14,1998,54.5,1.2,1.15,32,85,98,100,100,96,0,90,3.464,2.7,18,47,5.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.104,27.693,25.982,255,1.127,1.127,0.998,88.362
1.187,1981,66.5,1.2,1.133,32,85,98,100,100,96,0,90,4.056,3.292,18,47,6.7,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.543,26.21,24.494,255,1.11,1.11,1.013,87.055
1.234,2003,80.5,1.2,1.133,32,85,98,100,100,96,0,90,4.752,3.988,18,47,7.9,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,3.115,27.1,25.387,255,1.11,1.11,1.013,87.055
1.281,1974,67.3,1.2,1.133,32,85,98,100,100,96,0,90,4.095,3.324,18,47,6.7,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.559,27.396,25.684,255,1.11,1.11,1.013,87.055
1.328,1961,68,1.2,1.133,32,85,98,100,100,96,0,90,4.147,3.376,18,47,6.8,1.148,25,4.03,688,12,123,0,0,0,0,0,0,2.582,26.507,24.792,255,1.11,1.11,1.013,87.055
1.375,1993,54.8,1.2,1.15,32,85,98,100,100,96,0,90,3.464,2.7,18,48,5.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.099,25.815,24.098,255,1.127,1.127,0.998,88.362
1.422,1971,65.8,1.2,1.15,32,85,98,100,100,96,0,90,4.008,3.244,18,48,6.6,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.494,25.815,24.098,255,1.127,1.127,0.998,88.362
1.469,2001,80.5,1.2,1.167,32,85,98,100,100,96,0,90,4.744,3.988,18,48,7.9,1.148,25,4.03,688,12.24,123,0,0,0,0,0,0,3.112,27.989,26.279,255,1.144,1.144,0.984,89.668
1.515,1965,67.8,1.2,1.184,32,85,98,100,100,96,0,90,4.108,3.344,18,48,6.7,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.563,26.704,24.99,255,1.16,1.16,0.969,90.975
1.562,1996,54.8,1.2,1.167,32,85,98,100,100,96,0,90,3.472,2.708,18,47,5.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.108,26.902,25.189,255,1.144,1.144,0.984,89.668
1.609,1979,67.5,1.2,1.15,32,85,98,100,100,96,0,90,4.124,3.36,18,47,6.8,1.148,25,4.03,688,12.12,123,0,0,0,0,0,0,2.593,25.914,24.197,255,1.127,1.127,0.998,88.362
