Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2024,66.3,1.2,1.15,32,85,98,100,100,96,0,90,4.047,3.276,18,47,6.8,1.148,20,4.03,719,12,123,0,0,0,0,0,0,2.586,21.27,19.536,255,1.127,1.127,0.998,88.362
0.047,2004,79.8,1.2,1.15,32,85,98,100,100,96,0,90,4.7,3.936,18,47,7.8,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,3.076,22.455,20.726,255,1.127,1.127,0.998,88.362
0.093,2019,66,1.2,1.15,32,85,98,100,100,96,0,90,4.047,3.276,18,48,6.8,1.148,20,4.03,719,12,123,0,0,0,0,0,0,2.58,23.246,21.519,255,1.127,1.127,0.998,88.362
0.14,1990,67,1.2,1.15,32,85,98,100,100,96,0,90,4.088,3.324,18,48,6.8,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,2.58,21.369,19.635,255,1.127,1.127,0.998,88.362
0.187,2002,54,1.2,1.15,32,85,98,100,100,96,0,90,3.432,2.668,18,48,5.7,1.148,20,4.03,719,12.12,123,0,0,0,0,0,0,2.083,21.566,19.833,255,1.127,1.127,0.998,88.362
0.234,2021,66.3,1.2,1.133,32,85,98,100,100,96,0,90,4.04,3.276,18,48,6.8,1.148,20,4.03,719,12.12,123,0,0,0,0,0,0,2.582,22.06,20.329,255,1.11,1.11,1.013,87.055
0.281,2011,80.5,1.2,1.133,32,85,98,100,100,96,0,90,4.759,3.988,18,48,8,1.148,20,4.03,719,12,123,0,0,0,0,0,0,3.128,24.234,22.511,255,1.11,1.11,1.013,87.055
0.328,2022,66.5,1.2,1.133,32,85,98,100,100,96,0,90,4.056,3.292,18,48,6.8,1.148,20,4.03,719,12.12,123,0,0,0,0,0,0,2.596,22.653,20.924,255,1.11,1.11,1.013,87.055
0.375,2012,54.5,1.2,1.133,32,85,98,100,100,96,0,90,3.478,2.7,18,47,5.8,1.148,20,4.03,718,11.88,123,0,0,0,0,0,0,2.119,21.27,19.536,255,1.11,1.11,1.013,87.055
0.422,2009,66.5,1.2,1.133,32,85,98,100,100,96,0,90,4.056,3.292,18,47,6.8,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,2.579,21.171,19.437,255,1.11,1.11,1.013,87.055
0.468,2015,66.5,1.2,1.133,32,85,98,100,100,96,0,90,4.063,3.292,18,47,6.8,1.148,20,4.03,718,12,123,0,0,0,0,0,0,2.587,22.653,20.924,255,1.11,1.11,1.013,87.055
0.515,2015,79.8,1.2,1.133,32,85,98,100,100,96,0,90,4.7,3.936,18,47,7.9,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,3.093,24.432,22.709,255,1.11,1.11,1.013,87.055
0.562,2013,67,1.2,1.133,32,85,98,100,100,96,0,90,4.08,3.324,18,47,6.8,1.148,20,4.03,719,12.24,123,0,0,0,0,0,0,2.61,22.06,20.329,255,1.11,1.11,1.013,87.055
0.609,2023,53.8,1.2,1.116,32,85,98,100,100,96,0,90,3.408,2.652,18,47,5.7,1.148,20,4.03,718,12.24,123,0,0,0,0,0,0,2.092,22.554,20.825,255,1.094,1.094,1.029,85.748
0.656,2003,66.3,1.2,1.133,32,85,98,100,100,96,0,90,4.04,3.276,18,47,6.7,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,2.559,21.27,19.536,255,1.11,1.11,1.013,87.055
0.703,2005,79.8,1.2,1.133,32,85,98,100,100,96,0,90,4.707,3.936,18,47,7.9,1.148,20,4.03,718,12,123,0,0,0,0,0,0,3.078,23.345,21.619,255,1.11,1.11,1.013,87.055
0.75,2022,66.8,1.2,1.15,32,85,98,100,100,96,0,90,4.063,3.292,18,47,6.8,1.148,20,4.03,718,12,123,0,0,0,0,0,0,2.596,23.246,21.519,255,1.127,1.127,0.998,88.362
0.797,2017,66.5,1.2,1.133,32,85,98,100,100,96,0,90,4.056,3.292,18,48,6.8,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,2.59,21.467,19.734,255,1.11,1.11,1.013,87.055
0.843,2018,54.3,1.2,1.133,32,85,98,100,100,96,0,90,3.432,2.668,18,48,5.8,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,2.1,22.357,20.627,255,1.11,1.11,1.013,87.055
0.89,2029,67,1.2,1.15,32,85,98,100,100,96,0,90,4.088,3.324,18,47,6.9,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,2.63,22.06,20.329,255,1.127,1.127,0.998,88.362
0.937,2015,79.5,1.2,1.15,32,85,98,100,100,96,0,90,4.7,3.936,18,47,7.9,1.148,20,4.03,718,12.12,123,0,0,0,0,0,0,3.093,24.333,22.61,255,1.127,1.127,0.998,88.362
0.984,2011,66.5,1.2,1.15,32,85,98,100,100,96,0,90,4.07,3.292,18,47,6.8,1.148,20,4.03,718,11.88,123,0,0,0,0,0,0,2.582,22.653,20.924,255,1.127,1.127,0.998,88.362
