Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,1975,66.8,1.2,1.15,32,85,98,100,100,96,0,90,4.056,3.292,18,47,6.7,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.536,32.238,30.544,255,1.127,1.127,0.998,88.362
0.046,2004,80.5,1.2,1.15,32,85,98,100,100,96,0,90,4.766,3.988,18,48,8,1.148,40,4.03,632,11.88,123,0,0,0,0,0,0,3.117,34.116,32.428,255,1.127,1.127,0.998,88.362
0.093,1978,67.5,1.2,1.133,32,85,98,100,100,96,0,90,4.108,3.344,18,48,6.8,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.58,32.633,30.94,255,1.11,1.11,1.013,87.055
0.14,1985,54.5,1.2,1.15,32,85,98,100,100,96,0,90,3.478,2.7,18,47,5.8,1.148,40,4.03,632,11.88,123,0,0,0,0,0,0,2.09,34.214,32.527,255,1.127,1.127,0.998,88.362
0.187,1980,66.8,1.2,1.15,32,85,98,100,100,96,0,90,4.056,3.292,18,47,6.7,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.542,33.325,31.634,255,1.127,1.127,0.998,88.362
0.234,2000,80,1.2,1.15,32,85,98,100,100,96,0,90,4.736,3.972,18,47,7.9,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,3.098,34.116,32.428,255,1.127,1.127,0.998,88.362
0.281,1994,80.5,1.2,1.15,32,85,98,100,100,96,0,90,4.752,3.988,18,47,7.9,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,3.101,33.72,32.031,255,1.127,1.127,0.998,88.362
0.328,1974,68,1.2,1.133,32,85,98,100,100,96,0,90,4.14,3.376,18,48,6.8,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.599,32.93,31.238,255,1.11,1.11,1.013,87.055
0.375,1992,55,1.2,1.133,32,85,98,100,100,96,0,90,3.487,2.716,18,48,5.8,1.148,40,4.03,632,12,123,0,0,0,0,0,0,2.11,34.708,33.023,255,1.11,1.11,1.013,87.055
0.437,1983,66.5,1.2,1.15,32,85,98,100,100,96,0,90,4.056,3.292,18,48,6.7,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.546,32.04,30.345,255,1.127,1.127,0.998,88.362
0.484,1994,80.3,1.2,1.15,32,85,98,100,100,96,0,90,4.743,3.972,18,48,7.9,1.148,40,4.03,632,12,123,0,0,0,0,0,0,3.089,34.214,32.527,255,1.127,1.127,0.998,88.362
0.531,1974,66.8,1.2,1.15,32,85,98,100,100,96,0,90,4.063,3.292,18,48,6.7,1.148,40,4.03,632,12,123,0,0,0,0,0,0,2.534,32.93,31.238,255,1.127,1.127,0.998,88.362
0.578,1995,54.3,1.2,1.15,32,85,98,100,100,96,0,90,3.432,2.668,18,47,5.7,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.076,33.029,31.337,255,1.127,1.127,0.998,88.362
0.625,1961,66.8,1.2,1.133,32,85,98,100,100,96,0,90,4.063,3.292,18,47,6.6,1.148,40,4.03,632,12,123,0,0,0,0,0,0,2.518,31.942,30.246,255,1.11,1.11,1.013,87.055
0.671,1990,81,1.2,1.15,32,85,98,100,100,96,0,90,4.784,4.02,18,48,7.9,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,3.12,32.93,31.238,255,1.127,1.127,0.998,88.362
0.718,1975,67.8,1.2,1.15,32,85,98,100,100,96,0,90,4.115,3.344,18,48,6.8,1.148,40,4.03,632,12,123,0,0,0,0,0,0,2.576,33.226,31.535,255,1.127,1.127,0.998,88.362
0.765,1977,54.8,1.2,1.15,32,85,98,100,100,96,0,90,4.108,3.344,18,48,6.8,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.578,33.424,31.734,255,1.127,1.127,0.998,88.362
0.812,1984,54.3,1.2,1.15,32,85,98,100,100,96,0,90,3.424,2.668,18,48,5.7,1.148,40,4.03,632,12.24,123,0,0,0,0,0,0,2.064,32.633,30.94,255,1.127,1.127,0.998,88.362
0.859,1984,67.3,1.2,1.15,32,85,98,100,100,96,0,90,4.088,3.324,18,47,6.8,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.572,31.546,29.849,255,1.127,1.127,0.998,88.362
0.906,1999,80.5,1.2,1.15,32,85,98,100,100,96,0,90,4.752,3.988,18,47,7.9,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,3.109,34.214,32.527,255,1.127,1.127,0.998,88.362
0.953,1976,68,1.2,1.15,32,85,98,100,100,96,0,90,4.154,3.376,18,47,6.8,1.148,40,4.03,632,11.88,123,0,0,0,0,0,0,2.602,32.238,30.544,255,1.127,1.127,0.998,88.362
1,1999,55,1.2,1.15,32,85,98,100,100,96,0,90,3.48,2.716,18,47,5.8,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.117,34.313,32.626,255,1.127,1.127,0.998,88.362
1.046,1989,66.3,1.2,1.15,32,85,98,100,100,96,0,90,4.054,3.276,18,48,6.7,1.148,40,4.03,632,11.88,123,0,0,0,0,0,0,2.541,32.732,31.039,255,1.127,1.127,0.998,88.362
1.093,2002,80.5,1.2,1.15,32,85,98,100,100,96,0,90,4.752,3.988,18,48,7.9,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,3.114,34.511,32.824,255,1.127,1.127,0.998,88.362
1.14,1986,67,1.2,1.15,32,85,98,100,100,96,0,90,4.102,3.324,18,48,6.8,1.148,40,4.03,632,11.88,123,0,0,0,0,0,0,2.575,33.523,31.833,255,1.127,1.127,0.998,88.362
1.187,1986,54,1.2,1.15,32,85,98,100,100,96,0,90,4.056,3.292,18,48,6.7,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.55,32.732,31.039,255,1.127,1.127,0.998,88.362
1.234,1995,54.3,1.2,1.15,32,85,98,100,100,96,0,90,3.432,2.668,18,48,5.7,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.076,33.621,31.932,255,1.127,1.127,0.998,88.362
1.281,1989,66.5,1.2,1.15,32,85,98,100,100,96,0,90,4.056,3.292,18,47,6.7,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.554,32.436,30.742,255,1.127,1.127,0.998,88.362
1.328,2006,80.3,1.2,1.15,32,85,98,100,100,96,0,90,4.736,3.972,18,47,7.9,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,3.107,33.72,32.031,255,1.127,1.127,0.998,88.362
1.375,1979,66.8,1.2,1.133,32,85,98,100,100,96,0,90,4.063,3.292,18,48,6.7,1.148,40,4.03,632,12,123,0,0,0,0,0,0,2.541,32.633,30.94,255,1.11,1.11,1.013,87.055
1.421,2006,54.5,1.2,1.133,32,85,98,100,100,96,0,90,3.464,2.7,18,48,5.8,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,2.112,33.72,32.031,255,1.11,1.11,1.013,87.055
1.468,1992,66,1.2,1.15,32,85,98,100,100,96,0,90,4.047,3.276,18,48,6.7,1.148,40,4.03,632,12,123,0,0,0,0,0,0,2.545,32.534,30.841,255,1.127,1.127,0.998,88.362
1.515,2005,80.3,1.2,1.15,32,85,98,100,100,96,0,90,4.736,3.972,18,48,7.9,1.148,40,4.03,632,12.12,123,0,0,0,0,0,0,3.106,33.621,31.932,255,1.127,1.127,0.998,88.362
