Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2029,54.5,1.2,0.851,31,85,90,100,100,96,0,90,4.116,3.352,18,46,7,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,2.652,38.562,36.89,255,0.766,0.766,0.999,81.054
0.063,2021,65.8,1.2,0.853,31,85,90,100,100,96,0,90,4.803,4.032,18,46,8.1,0.85,30,4.03,644,12,123,0,0,0,0,0,0,3.178,37.376,35.7,255,0.768,0.768,0.997,81.256
0.11,2024,66,1.2,0.853,31,85,90,100,100,96,0,90,4.835,4.064,18,46,8.2,0.85,30,4.03,645,12,123,0,0,0,0,0,0,3.208,36.685,35.006,255,0.768,0.768,0.997,81.256
0.156,2028,66.5,1.2,0.851,31,85,90,100,100,96,0,90,4.86,4.096,18,46,8.2,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.24,35.005,33.32,255,0.766,0.766,0.999,81.054
0.203,2036,79.8,1.2,0.853,31,85,90,100,100,96,0,90,5.671,4.9,18,46,9.6,0.85,30,4.03,645,12,123,0,0,0,0,0,0,3.891,37.278,35.601,255,0.768,0.768,0.997,81.256
0.25,2025,66.5,1.2,0.853,31,85,90,100,100,96,0,90,4.852,4.096,18,46,8.2,0.85,30,4.03,644,12.24,123,0,0,0,0,0,0,3.235,35.104,33.419,255,0.768,0.768,0.997,81.256
0.297,2035,54.5,1.2,0.855,31,85,90,100,100,96,0,90,4.13,3.352,18,46,7,0.85,30,4.03,644,11.88,123,0,0,0,0,0,0,2.66,38.562,36.89,255,0.77,0.77,0.994,81.459
0.344,2031,66.3,1.2,0.853,31,85,90,100,100,96,0,90,4.82,4.064,18,46,8.2,0.85,30,4.03,644,12.24,123,0,0,0,0,0,0,3.219,36.981,35.304,255,0.768,0.768,0.997,81.256
0.391,2040,79.5,1.2,0.849,31,85,90,100,100,96,0,90,5.671,4.9,18,46,9.6,0.85,30,4.03,644,12,123,0,0,0,0,0,0,3.898,37.475,35.799,255,0.764,0.764,1.002,80.851
0.438,2042,79.5,1.2,0.851,31,85,90,100,100,96,0,90,5.664,4.9,18,46,9.6,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.902,37.179,35.502,255,0.766,0.766,0.999,81.054
0.485,2032,67,1.2,0.853,31,85,90,100,100,96,0,90,4.899,4.128,18,46,8.3,0.85,30,4.03,644,12,123,0,0,0,0,0,0,3.271,35.005,33.32,255,0.768,0.768,0.997,81.256
0.531,2040,54.8,1.2,0.849,31,85,90,100,100,96,0,90,4.116,3.352,18,46,7,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,2.667,37.772,36.097,255,0.764,0.764,1.002,80.851
0.61,2035,66.5,1.2,0.849,31,85,90,100,100,96,0,90,4.867,4.096,18,46,8.3,0.85,30,4.03,645,12,123,0,0,0,0,0,0,3.251,35.005,33.32,255,0.764,0.764,1.002,80.851
0.656,2043,79.8,1.2,0.853,31,85,90,100,100,96,0,90,5.664,4.9,18,46,9.6,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.904,37.278,35.601,255,0.768,0.768,0.997,81.256
0.703,2031,65.3,1.2,0.853,31,85,90,100,100,96,0,90,4.768,4.004,18,46,8.1,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.172,34.708,33.023,255,0.768,0.768,0.997,81.256
0.75,2039,79.3,1.2,0.853,31,85,90,100,100,96,0,90,5.643,4.872,18,46,9.6,0.85,30,4.03,644,12,123,0,0,0,0,0,0,3.874,36.882,35.204,255,0.768,0.768,0.997,81.256
0.797,2032,66.8,1.2,0.849,31,85,90,100,100,96,0,90,4.852,4.096,18,46,8.2,0.85,30,4.03,644,12.24,123,0,0,0,0,0,0,3.246,34.511,32.824,255,0.764,0.764,1.002,80.851
0.844,2036,54.3,1.2,0.849,31,85,90,100,100,96,0,90,4.095,3.324,18,46,6.9,0.85,30,4.03,644,12,123,0,0,0,0,0,0,2.639,37.673,35.998,255,0.764,0.764,1.002,80.851
0.891,2032,66.5,1.2,0.849,31,85,90,100,100,96,0,90,4.86,4.096,18,46,8.2,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.246,37.574,35.899,255,0.764,0.764,1.002,80.851
0.938,2034,65.5,1.2,0.851,31,85,90,100,100,96,0,90,4.796,4.032,18,46,8.1,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.198,37.278,35.601,255,0.766,0.766,0.999,81.054
0.985,2042,79.3,1.2,0.851,31,85,90,100,100,96,0,90,5.636,4.872,18,46,9.6,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.88,38.562,36.89,255,0.766,0.766,0.999,81.054
1.031,2034,66,1.2,0.849,31,85,90,100,100,96,0,90,4.835,4.064,18,46,8.2,0.85,30,4.03,644,12,123,0,0,0,0,0,0,3.224,35.4,33.717,255,0.764,0.764,1.002,80.851
1.078,2041,54,1.2,0.851,31,85,90,100,100,96,0,90,4.088,3.324,18,46,7,0.85,30,4.03,645,12.12,123,0,0,0,0,0,0,2.646,38.365,36.692,255,0.766,0.766,0.999,81.054
1.125,2038,66.8,1.2,0.851,31,85,90,100,100,96,0,90,4.86,4.096,18,46,8.3,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.256,35.4,33.717,255,0.766,0.766,0.999,81.054
1.172,2046,79.5,1.2,0.853,31,85,90,100,100,96,0,90,5.664,4.9,18,46,9.7,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.91,35.993,34.312,255,0.768,0.768,0.997,81.256
1.219,2043,79.3,1.2,0.851,31,85,90,100,100,96,0,90,5.643,4.872,18,46,9.6,0.85,30,4.03,644,12,123,0,0,0,0,0,0,3.882,38.562,36.89,255,0.766,0.766,0.999,81.054
1.266,2033,66.3,1.2,0.857,31,85,90,100,100,96,0,90,4.828,4.064,18,46,8.2,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.222,34.906,33.221,255,0.772,0.772,0.992,81.662
1.313,2041,54.3,1.2,0.857,31,85,90,100,100,96,0,90,4.095,3.324,18,46,7,0.85,30,4.03,644,12,123,0,0,0,0,0,0,2.646,38.167,36.494,255,0.772,0.772,0.992,81.662
1.36,2035,66.5,1.2,0.855,31,85,90,100,100,96,0,90,4.86,4.096,18,46,8.2,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.251,36.388,34.709,255,0.77,0.77,0.994,81.459
1.406,2046,79.8,1.2,0.855,31,85,90,100,100,96,0,90,5.664,4.9,18,46,9.7,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.91,38.068,36.394,255,0.77,0.77,0.994,81.459
1.453,2048,79.5,1.2,0.855,31,85,90,100,100,96,0,90,5.656,4.9,18,46,9.7,0.85,30,4.03,644,12.24,123,0,0,0,0,0,0,3.914,36.981,35.304,255,0.77,0.77,0.994,81.459
1.5,2038,66.8,1.2,0.851,31,85,90,100,100,96,0,90,4.86,4.096,18,46,8.3,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.256,35.301,33.618,255,0.766,0.766,0.999,81.054
1.547,2044,54,1.2,0.851,31,85,90,100,100,96,0,90,4.088,3.324,18,46,7,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,2.65,38.365,36.692,255,0.766,0.766,0.999,81.054
1.594,2039,66.3,1.2,0.853,31,85,90,100,100,96,0,90,4.828,4.064,18,46,8.2,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.232,35.104,33.419,255,0.768,0.768,0.997,81.256
1.641,2045,79.5,1.2,0.853,31,85,90,100,100,96,0,90,5.664,4.9,18,46,9.7,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.908,37.179,35.502,255,0.768,0.768,0.997,81.256
1.688,2048,79.3,1.2,0.853,31,85,90,100,100,96,0,90,5.636,4.872,18,46,9.6,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.891,37.475,35.799,255,0.768,0.768,0.997,81.256
1.735,2038,66.5,1.2,0.851,31,85,90,100,100,96,0,90,4.852,4.096,18,46,8.2,0.85,30,4.03,644,12.24,123,0,0,0,0,0,0,3.256,35.894,34.213,255,0.766,0.766,0.999,81.054
1.781,2046,53.8,1.2,0.849,31,85,90,100,100,96,0,90,4.052,3.288,18,46,6.9,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,2.624,37.969,36.295,255,0.764,0.764,1.002,80.851
1.828,2043,66.8,1.2,0.849,31,85,90,100,100,96,0,90,4.867,4.096,18,46,8.3,0.85,30,4.03,644,12,123,0,0,0,0,0,0,3.264,34.906,33.221,255,0.764,0.764,1.002,80.851
1.875,2049,79.3,1.2,0.851,31,85,90,100,100,96,0,90,5.636,4.872,18,46,9.6,0.85,30,4.03,644,12.12,123,0,0,0,0,0,0,3.893,35.993,34.312,255,0.766,0.766,0.999,81.054
