Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2016,54.5,1.2,1.002,30,85,93,100,100,97,0,90,3.723,2.952,18,46,6.3,1,35,4.03,664,12,123,0,0,0,0,0,0,2.321,37.772,36.097,255,0.932,0.932,0.998,83.878
0.062,2010,67.5,1.2,0.998,30,85,93,100,100,97,0,90,4.416,3.652,18,46,7.4,1,35,4.03,664,12.12,123,0,0,0,0,0,0,2.863,35.499,33.816,255,0.928,0.928,1.002,83.522
0.109,2009,65.8,1.2,1,30,85,93,100,100,97,0,90,4.3,3.544,18,46,7.2,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.777,35.598,33.915,255,0.93,0.93,1,83.7
0.156,2018,80.3,1.2,0.998,30,85,93,100,100,97,0,90,5.1,4.344,18,46,8.6,1,35,4.03,664,12.24,123,0,0,0,0,0,0,3.419,39.056,37.386,255,0.928,0.928,1.002,83.522
0.203,2002,67.5,1.2,1,30,85,93,100,100,97,0,90,4.416,3.652,18,47,7.4,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.851,35.697,34.014,255,0.93,0.93,1,83.7
0.25,2004,54.8,1.2,1,30,85,93,100,100,97,0,90,3.716,2.952,18,47,6.2,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.307,37.87,36.196,255,0.93,0.93,1,83.7
0.296,2000,66.3,1.2,0.998,30,85,93,100,100,97,0,90,4.34,3.576,18,46,7.2,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.789,36.981,35.304,255,0.928,0.928,1.002,83.522
0.343,2003,66.3,1.2,0.998,30,85,93,100,100,97,0,90,4.332,3.576,18,46,7.2,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.793,34.906,33.221,255,0.928,0.928,1.002,83.522
0.39,2010,80.3,1.2,0.998,30,85,93,100,100,97,0,90,5.1,4.344,18,46,8.5,1,35,4.03,663,12.24,123,0,0,0,0,0,0,3.405,36.685,35.006,255,0.928,0.928,1.002,83.522
0.437,1998,67,1.2,1,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.824,35.202,33.519,255,0.93,0.93,1,83.7
0.484,2003,54.8,1.2,0.998,30,85,93,100,100,97,0,90,3.716,2.952,18,47,6.2,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.306,37.969,36.295,255,0.928,0.928,1.002,83.522
0.531,1998,66.8,1.2,1.006,30,85,93,100,100,97,0,90,4.364,3.608,18,47,7.3,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.811,35.894,34.213,255,0.936,0.936,0.994,84.234
0.578,2008,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.108,4.344,18,46,8.5,1,35,4.03,663,12.12,123,0,0,0,0,0,0,3.402,38.266,36.593,255,0.932,0.932,0.998,83.878
0.625,1995,67,1.2,1.002,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.82,36.882,35.204,255,0.932,0.932,0.998,83.878
0.671,2000,54.5,1.2,1,30,85,93,100,100,97,0,90,3.723,2.952,18,47,6.2,1,35,4.03,663,12,123,0,0,0,0,0,0,2.303,35.4,33.717,255,0.93,0.93,1,83.7
0.718,2003,54.8,1.2,0.998,30,85,93,100,100,97,0,90,3.708,2.952,18,47,6.2,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.306,37.08,35.403,255,0.928,0.928,1.002,83.522
0.765,2000,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.364,3.608,18,47,7.3,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.814,35.499,33.816,255,0.932,0.932,0.998,83.878
0.812,2011,80,1.2,1.009,30,85,93,100,100,97,0,90,5.108,4.344,18,47,8.6,1,35,4.03,663,12.12,123,0,0,0,0,0,0,3.407,38.463,36.791,255,0.938,0.938,0.992,84.412
0.859,2000,67,1.2,1.006,30,85,93,100,100,97,0,90,4.38,3.624,18,47,7.3,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.827,35.795,34.114,255,0.936,0.936,0.994,84.234
0.906,2005,55.3,1.2,1.002,30,85,93,100,100,97,0,90,3.751,2.98,18,46,6.3,1,35,4.03,663,12,123,0,0,0,0,0,0,2.33,37.969,36.295,255,0.932,0.932,0.998,83.878
0.953,2002,66.3,1.2,1.009,30,85,93,100,100,97,0,90,4.332,3.576,18,46,7.2,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.792,35.598,33.915,255,0.938,0.938,0.992,84.412
1,2013,80.3,1.2,1.009,30,85,93,100,100,97,0,90,5.108,4.344,18,47,8.6,1,35,4.03,663,12.12,123,0,0,0,0,0,0,3.41,35.894,34.213,255,0.938,0.938,0.992,84.412
1.046,2014,67.5,1.2,1.009,30,85,93,100,100,97,0,90,5.116,4.36,18,47,8.6,1,35,4.03,663,12.24,123,0,0,0,0,0,0,3.425,37.475,35.799,255,0.938,0.938,0.992,84.412
1.093,2005,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.423,3.652,18,46,7.4,1,35,4.03,663,12,123,0,0,0,0,0,0,2.856,35.005,33.32,255,0.932,0.932,0.998,83.878
1.14,2011,54.5,1.2,1.006,30,85,93,100,100,97,0,90,3.708,2.952,18,46,6.2,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.315,38.463,36.791,255,0.936,0.936,0.994,84.234
1.187,2008,66.8,1.2,1.015,30,85,93,100,100,97,0,90,4.372,3.608,18,46,7.3,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.825,35.4,33.717,255,0.944,0.944,0.985,84.947
1.234,2019,80.3,1.2,1.011,30,85,93,100,100,97,0,90,5.108,4.344,18,46,8.6,1,35,4.03,663,12.12,123,0,0,0,0,0,0,3.421,38.562,36.89,255,0.94,0.94,0.989,84.59
1.281,2009,67.8,1.2,1.006,30,85,93,100,100,97,0,90,4.416,3.652,18,47,7.4,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.861,35.993,34.312,255,0.936,0.936,0.994,84.234
1.328,2012,54.8,1.2,1.006,30,85,93,100,100,97,0,90,3.716,2.952,18,47,6.2,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.316,35.697,34.014,255,0.936,0.936,0.994,84.234
1.375,2009,68.3,1.2,1.006,30,85,93,100,100,97,0,90,3.708,2.952,18,46,6.2,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.313,37.772,36.097,255,0.936,0.936,0.994,84.234
1.421,2002,66,1.2,1.006,30,85,93,100,100,97,0,90,4.34,3.576,18,46,7.2,1,35,4.03,663,12.12,123,0,0,0,0,0,0,2.792,35.499,33.816,255,0.936,0.936,0.994,84.234
1.468,2014,80.3,1.2,1.011,30,85,93,100,100,97,0,90,5.1,4.344,18,46,8.6,1,35,4.03,663,12.24,123,0,0,0,0,0,0,3.412,37.574,35.899,255,0.94,0.94,0.989,84.59
1.515,2001,67,1.2,1.006,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.3,1,35,4.03,663,12,123,0,0,0,0,0,0,2.828,35.301,33.618,255,0.936,0.936,0.994,84.234
1.562,2006,54.5,1.2,1.002,30,85,93,100,100,97,0,90,3.708,2.952,18,46,6.2,1,35,4.03,663,12.24,123,0,0,0,0,0,0,2.309,38.167,36.494,255,0.932,0.932,0.998,83.878
1.609,2002,67.3,1.2,1,30,85,93,100,100,97,0,90,4.395,3.624,18,47,7.3,1,35,4.03,663,12,123,0,0,0,0,0,0,2.83,35.697,34.014,255,0.93,0.93,1,83.7
