Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2013,55.3,1.2,0.849,31,85,91,100,100,96,0,90,4.16,3.396,18,46,7,0.85,10,4.03,744,12.12,123,0,0,0,0,0,0,2.666,23.542,21.817,255,0.773,0.773,1.002,81.75
0.031,2000,67.5,1.2,0.849,31,85,91,100,100,96,0,90,4.928,4.172,18,47,8.2,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,3.254,22.06,20.329,255,0.773,0.773,1.002,81.75
0.078,2015,68,1.2,0.849,31,85,91,100,100,96,0,90,4.968,4.204,18,47,8.3,0.85,10,4.03,744,12.12,123,0,0,0,0,0,0,3.304,22.455,20.726,255,0.773,0.773,1.002,81.75
0.125,2009,80.5,1.2,0.849,31,85,91,100,100,96,0,90,5.755,4.984,18,47,9.6,0.85,10,4.03,744,12,123,0,0,0,0,0,0,3.905,22.752,21.024,255,0.773,0.773,1.002,81.75
0.172,1987,67,1.2,0.847,31,85,91,100,100,96,0,90,4.9,4.144,18,47,8.1,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,3.211,22.554,20.825,255,0.771,0.771,1.004,81.545
0.219,1995,55,1.2,0.847,31,85,91,100,100,96,0,90,4.167,3.396,18,46,6.9,0.85,10,4.03,744,12,123,0,0,0,0,0,0,2.642,22.851,21.123,255,0.771,0.771,1.004,81.545
0.281,2003,55,1.2,0.847,31,85,91,100,100,96,0,90,4.16,3.396,18,46,6.9,0.85,10,4.03,744,12.12,123,0,0,0,0,0,0,2.653,22.851,21.123,255,0.771,0.771,1.004,81.545
0.328,2010,55.3,1.2,0.845,31,85,91,100,100,96,0,90,4.152,3.396,18,47,7,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,2.662,23.345,21.619,255,0.769,0.769,1.007,81.34
0.375,1984,67.3,1.2,0.845,31,85,91,100,100,96,0,90,4.9,4.144,18,47,8.1,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,3.206,22.554,20.825,255,0.769,0.769,1.007,81.34
0.422,1993,80.3,1.2,0.845,31,85,91,100,100,96,0,90,5.704,4.948,18,46,9.5,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,3.846,23.542,21.817,255,0.769,0.769,1.007,81.34
0.469,1992,67.5,1.2,0.845,31,85,91,100,100,96,0,90,4.928,4.172,18,46,8.2,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,3.241,22.653,20.924,255,0.769,0.769,1.007,81.34
0.516,2012,54.8,1.2,0.847,31,85,91,100,100,96,0,90,4.135,3.364,18,46,6.9,0.85,10,4.03,744,12,123,0,0,0,0,0,0,2.64,23.839,22.114,255,0.771,0.771,1.004,81.545
0.563,2010,67.5,1.2,0.847,31,85,91,100,100,96,0,90,4.928,4.172,18,46,8.3,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,3.27,22.653,20.924,255,0.771,0.771,1.004,81.545
0.61,2005,80.8,1.2,0.845,31,85,91,100,100,96,0,90,4.936,4.172,18,46,8.2,0.85,10,4.03,744,12.12,123,0,0,0,0,0,0,3.262,22.653,20.924,255,0.769,0.769,1.007,81.34
0.656,2013,80.5,1.2,0.845,31,85,91,100,100,96,0,90,5.74,4.984,18,46,9.6,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,3.913,22.95,21.222,255,0.769,0.769,1.007,81.34
0.703,1996,68,1.2,0.843,31,85,91,100,100,96,0,90,4.968,4.204,18,46,8.3,0.85,10,4.03,744,12.12,123,0,0,0,0,0,0,3.273,22.159,20.429,255,0.767,0.767,1.009,81.135
0.75,2012,55,1.2,0.847,31,85,91,100,100,96,0,90,4.152,3.396,18,46,7,0.85,10,4.03,744,12.24,123,0,0,0,0,0,0,2.665,24.037,22.313,255,0.771,0.771,1.004,81.545
0.797,2023,67.8,1.2,0.849,31,85,91,100,100,96,0,90,4.943,4.172,18,46,8.3,0.85,10,4.03,744,12,123,0,0,0,0,0,0,3.292,22.752,21.024,255,0.773,0.773,1.002,81.75
0.844,2008,81,1.2,0.849,31,85,91,100,100,96,0,90,5.768,5.012,18,46,9.7,0.85,10,4.03,743,12.24,123,0,0,0,0,0,0,3.925,24.135,22.412,255,0.773,0.773,1.002,81.75
0.891,2018,67.5,1.2,0.849,31,85,91,100,100,96,0,90,4.936,4.172,18,46,8.3,0.85,10,4.03,744,12.12,123,0,0,0,0,0,0,3.283,22.851,21.123,255,0.773,0.773,1.002,81.75
