Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2010,80.8,1.2,1.015,30,85,93,100,100,97,0,90,5.131,4.36,18,46,8.6,1,25,4.03,705,12,123,0,0,0,0,0,0,3.418,31.645,29.949,255,0.944,0.944,0.985,84.947
0.063,2011,80.5,1.2,1.006,30,85,93,100,100,97,0,90,5.131,4.36,18,47,8.6,1,25,4.03,705,12,123,0,0,0,0,0,0,3.42,32.534,30.841,255,0.936,0.936,0.994,84.234
0.11,2005,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.108,4.344,18,47,8.5,1,25,4.03,705,12.12,123,0,0,0,0,0,0,3.397,34.214,32.527,255,0.932,0.932,0.998,83.878
0.157,1996,67.5,1.2,1,30,85,93,100,100,97,0,90,4.408,3.652,18,46,7.3,1,25,4.03,705,12.24,123,0,0,0,0,0,0,2.843,33.029,31.337,255,0.93,0.93,1,83.7
0.203,2005,54.5,1.2,1,30,85,93,100,100,97,0,90,3.716,2.952,18,46,6.2,1,25,4.03,705,12.12,123,0,0,0,0,0,0,2.308,33.918,32.229,255,0.93,0.93,1,83.7
0.25,1996,66.8,1.2,0.998,30,85,93,100,100,97,0,90,4.364,3.608,18,46,7.3,1,25,4.03,705,12.24,123,0,0,0,0,0,0,2.809,32.139,30.444,255,0.928,0.928,1.002,83.522
0.297,2011,80.3,1.2,0.998,30,85,93,100,100,97,0,90,5.115,4.344,18,46,8.6,1,25,4.03,705,12,123,0,0,0,0,0,0,3.407,33.226,31.535,255,0.928,0.928,1.002,83.522
0.344,1994,66.8,1.2,1,30,85,93,100,100,97,0,90,4.372,3.608,18,47,7.3,1,25,4.03,705,12.12,123,0,0,0,0,0,0,2.806,33.325,31.634,255,0.93,0.93,1,83.7
0.391,2004,55.3,1.2,1.002,30,85,93,100,100,97,0,90,3.744,2.98,18,47,6.3,1,25,4.03,705,12.12,123,0,0,0,0,0,0,2.329,33.029,31.337,255,0.932,0.932,0.998,83.878
0.438,2001,55.3,1.2,1.002,30,85,93,100,100,97,0,90,3.736,2.98,18,46,6.2,1,25,4.03,705,12.24,123,0,0,0,0,0,0,2.326,33.523,31.833,255,0.932,0.932,0.998,83.878
0.485,1994,67.3,1.2,1,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.3,1,25,4.03,705,12.12,123,0,0,0,0,0,0,2.818,31.546,29.849,255,0.93,0.93,1,83.7
0.547,2014,80.5,1.2,0.998,30,85,93,100,100,97,0,90,5.116,4.36,18,46,8.6,1,25,4.03,705,12.24,123,0,0,0,0,0,0,3.425,33.523,31.833,255,0.928,0.928,1.002,83.522
0.594,1996,67,1.2,0.998,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,25,4.03,705,12.24,123,0,0,0,0,0,0,2.821,32.337,30.643,255,0.928,0.928,1.002,83.522
0.641,2003,54.5,1.2,1.002,30,85,93,100,100,97,0,90,3.723,2.952,18,46,6.2,1,25,4.03,705,12,123,0,0,0,0,0,0,2.306,34.017,32.329,255,0.932,0.932,0.998,83.878
0.688,1990,66,1.2,1,30,85,93,100,100,97,0,90,4.332,3.576,18,47,7.2,1,25,4.03,705,12.24,123,0,0,0,0,0,0,2.775,32.633,30.94,255,0.93,0.93,1,83.7
