Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2008,67.3,1.2,0.851,31,85,90,100,100,96,0,90,4.892,4.128,18,46,8.2,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.233,32.238,30.544,255,0.766,0.766,0.999,81.054
0.063,2016,80,1.2,0.853,31,85,90,100,100,96,0,90,5.706,4.928,18,46,9.6,0.85,20,4.03,680,11.88,123,0,0,0,0,0,0,3.875,34.708,33.023,255,0.768,0.768,0.997,81.256
0.11,2012,80.3,1.2,0.855,31,85,90,100,100,96,0,90,5.706,4.928,18,46,9.6,0.85,20,4.03,681,11.88,123,0,0,0,0,0,0,3.867,33.621,31.932,255,0.77,0.77,0.994,81.459
0.157,2007,67,1.2,0.853,31,85,90,100,100,96,0,90,4.884,4.128,18,47,8.2,0.85,20,4.03,681,12.24,123,0,0,0,0,0,0,3.231,33.819,32.13,255,0.768,0.768,0.997,81.256
0.204,2009,68.3,1.2,0.851,31,85,90,100,100,96,0,90,4.955,4.184,18,47,8.3,0.85,20,4.03,681,12,123,0,0,0,0,0,0,3.278,32.93,31.238,255,0.766,0.766,0.999,81.054
0.25,2015,54.8,1.2,0.855,31,85,90,100,100,96,0,90,4.108,3.352,18,46,6.9,0.85,20,4.03,681,12.24,123,0,0,0,0,0,0,2.634,34.807,33.122,255,0.77,0.77,0.994,81.459
0.297,2009,67.3,1.2,0.855,31,85,90,100,100,96,0,90,4.884,4.128,18,46,8.2,0.85,20,4.03,681,12.24,123,0,0,0,0,0,0,3.234,31.843,30.147,255,0.77,0.77,0.994,81.459
0.344,2019,79.8,1.2,0.857,31,85,90,100,100,96,0,90,5.656,4.9,18,46,9.5,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.858,34.906,33.221,255,0.772,0.772,0.992,81.662
0.391,2015,67,1.2,0.855,31,85,90,100,100,96,0,90,4.892,4.128,18,46,8.2,0.85,20,4.03,681,12.12,123,0,0,0,0,0,0,3.244,32.633,30.94,255,0.77,0.77,0.994,81.459
0.438,2025,54,1.2,0.853,31,85,90,100,100,96,0,90,4.095,3.324,18,46,6.9,0.85,20,4.03,681,12,123,0,0,0,0,0,0,2.625,33.621,31.932,255,0.768,0.768,0.997,81.256
0.485,2015,66.8,1.2,0.855,31,85,90,100,100,96,0,90,4.86,4.096,18,47,8.2,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.219,34.412,32.725,255,0.77,0.77,0.994,81.459
0.532,2016,65.5,1.2,0.853,31,85,90,100,100,96,0,90,4.796,4.032,18,47,8.1,0.85,20,4.03,681,12.12,123,0,0,0,0,0,0,3.17,32.93,31.238,255,0.768,0.768,0.997,81.256
0.579,2026,79.8,1.2,0.855,31,85,90,100,100,96,0,90,5.656,4.9,18,46,9.5,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.872,34.61,32.924,255,0.77,0.77,0.994,81.459
0.625,2018,66.5,1.2,0.855,31,85,90,100,100,96,0,90,4.852,4.096,18,46,8.2,0.85,20,4.03,681,12.24,123,0,0,0,0,0,0,3.224,32.436,30.742,255,0.77,0.77,0.994,81.459
0.672,2024,54,1.2,0.851,31,85,90,100,100,96,0,90,4.088,3.324,18,46,6.9,0.85,20,4.03,681,12.12,123,0,0,0,0,0,0,2.624,34.708,33.023,255,0.766,0.766,0.999,81.054
0.719,2015,65.8,1.2,0.853,31,85,90,100,100,96,0,90,4.803,4.032,18,46,8.1,0.85,20,4.03,681,12,123,0,0,0,0,0,0,3.169,32.436,30.742,255,0.768,0.768,0.997,81.256
0.766,2025,79.5,1.2,0.853,31,85,90,100,100,96,0,90,5.656,4.9,18,47,9.5,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.87,33.424,31.734,255,0.768,0.768,0.997,81.256
0.813,2022,80.3,1.2,0.855,31,85,90,100,100,96,0,90,5.692,4.928,18,47,9.6,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.886,35.005,33.32,255,0.77,0.77,0.994,81.459
0.86,2014,67,1.2,0.853,31,85,90,100,100,96,0,90,4.884,4.128,18,46,8.2,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.242,32.93,31.238,255,0.768,0.768,0.997,81.256
0.907,2022,54.8,1.2,0.853,31,85,90,100,100,96,0,90,4.116,3.352,18,46,6.9,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,2.643,34.807,33.122,255,0.768,0.768,0.997,81.256
0.954,2003,66.5,1.2,0.853,31,85,90,100,100,96,0,90,4.86,4.096,18,47,8.1,0.85,20,4.03,681,12.12,123,0,0,0,0,0,0,3.2,32.534,30.841,255,0.768,0.768,0.997,81.256
1,2011,80.3,1.2,0.853,31,85,90,100,100,96,0,90,5.699,4.928,18,47,9.6,0.85,20,4.03,680,12,123,0,0,0,0,0,0,3.865,33.424,31.734,255,0.768,0.768,0.997,81.256
1.047,2005,67.3,1.2,0.853,31,85,90,100,100,96,0,90,4.892,4.128,18,47,8.2,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.228,32.534,30.841,255,0.768,0.768,0.997,81.256
1.094,2012,54.3,1.2,0.857,31,85,90,100,100,96,0,90,4.102,3.324,18,46,6.9,0.85,20,4.03,680,11.88,123,0,0,0,0,0,0,2.608,33.127,31.436,255,0.772,0.772,0.992,81.662
1.141,2012,54.5,1.2,0.855,31,85,90,100,100,96,0,90,4.116,3.352,18,46,6.9,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,2.63,35.697,34.014,255,0.77,0.77,0.994,81.459
1.188,1998,65.8,1.2,0.853,31,85,90,100,100,96,0,90,4.796,4.032,18,46,8,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.142,33.029,31.337,255,0.768,0.768,0.997,81.256
1.235,2007,80.3,1.2,0.853,31,85,90,100,100,96,0,90,5.692,4.928,18,46,9.5,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.857,34.61,32.924,255,0.768,0.768,0.997,81.256
1.282,1996,67.5,1.2,0.855,31,85,90,100,100,96,0,90,4.912,4.156,18,47,8.2,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.235,32.732,31.039,255,0.77,0.77,0.994,81.459
1.329,2005,54.8,1.2,0.857,31,85,90,100,100,96,0,90,4.123,3.352,18,47,6.9,0.85,20,4.03,680,12,123,0,0,0,0,0,0,2.621,33.918,32.229,255,0.772,0.772,0.992,81.662
1.375,1997,66.3,1.2,0.855,31,85,90,100,100,96,0,90,4.82,4.064,18,46,8,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.165,32.436,30.742,255,0.77,0.77,0.994,81.459
1.422,2009,80.8,1.2,0.851,31,85,90,100,100,96,0,90,5.738,4.96,18,46,9.6,0.85,20,4.03,680,11.88,123,0,0,0,0,0,0,3.886,34.017,32.329,255,0.766,0.766,0.999,81.054
1.469,1998,67.3,1.2,0.849,31,85,90,100,100,96,0,90,4.892,4.128,18,46,8.1,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.217,33.621,31.932,255,0.764,0.764,1.002,80.851
1.516,1990,66.8,1.2,0.853,31,85,90,100,100,96,0,90,4.867,4.096,18,46,8.1,0.85,20,4.03,680,12,123,0,0,0,0,0,0,3.179,33.819,32.13,255,0.768,0.768,0.997,81.256
1.563,2002,54.5,1.2,0.855,31,85,90,100,100,96,0,90,4.108,3.352,18,47,6.9,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,2.617,33.72,32.031,255,0.77,0.77,0.994,81.459
1.61,1990,66.3,1.2,0.855,31,85,90,100,100,96,0,90,4.82,4.064,18,47,8,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.154,32.238,30.544,255,0.77,0.77,0.994,81.459
1.657,2000,80.8,1.2,0.853,31,85,90,100,100,96,0,90,5.724,4.96,18,46,9.5,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.869,34.214,32.527,255,0.768,0.768,0.997,81.256
1.704,1981,67.3,1.2,0.853,31,85,90,100,100,96,0,90,4.892,4.128,18,46,8.1,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.189,32.139,30.444,255,0.768,0.768,0.997,81.256
1.75,1997,55,1.2,0.853,31,85,90,100,100,96,0,90,4.151,3.38,18,47,6.9,0.85,20,4.03,680,12,123,0,0,0,0,0,0,2.632,34.412,32.725,255,0.768,0.768,0.997,81.256
1.797,1992,66.8,1.2,0.853,31,85,90,100,100,96,0,90,4.852,4.096,18,47,8.1,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.182,32.93,31.238,255,0.768,0.768,0.997,81.256
1.844,2001,80.5,1.2,0.855,31,85,90,100,100,96,0,90,5.731,4.96,18,47,9.6,0.85,20,4.03,680,12,123,0,0,0,0,0,0,3.871,31.744,30.048,255,0.77,0.77,0.994,81.459
1.891,2006,67.8,1.2,0.855,31,85,90,100,100,96,0,90,5.716,4.96,18,47,9.6,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,3.88,33.621,31.932,255,0.77,0.77,0.994,81.459
1.938,1998,67,1.2,0.857,31,85,90,100,100,96,0,90,4.906,4.128,18,47,8.2,0.85,20,4.03,680,11.88,123,0,0,0,0,0,0,3.217,32.337,30.643,255,0.772,0.772,0.992,81.662
1.985,2007,54.5,1.2,0.857,31,85,90,100,100,96,0,90,4.108,3.352,18,46,6.9,0.85,20,4.03,680,12.24,123,0,0,0,0,0,0,2.624,34.61,32.924,255,0.772,0.772,0.992,81.662
2.032,1998,66.3,1.2,0.86,31,85,90,100,100,96,0,90,4.828,4.064,18,46,8,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.167,32.139,30.444,255,0.774,0.774,0.989,81.864
2.094,2010,80.5,1.2,0.86,31,85,90,100,100,96,0,90,5.724,4.96,18,46,9.6,0.85,20,4.03,680,12.12,123,0,0,0,0,0,0,3.888,34.313,32.626,255,0.774,0.774,0.989,81.864
