Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,1957,68.5,1.2,1.184,32,85,98,100,100,96,0,90,3.452,2.688,18,48,5.6,1.148,15,4.03,756,12.12,123,0,0,0,0,0,0,2.052,18.799,17.057,255,1.16,1.16,0.969,90.975
0,1991,66.8,1.2,1.184,32,85,98,100,100,96,0,90,4.044,3.28,18,48,6.7,1.148,15,4.03,756,12.12,123,0,0,0,0,0,0,2.547,18.503,16.759,255,1.16,1.16,0.969,90.975
0.047,1961,66.8,1.2,1.184,32,85,98,100,100,96,0,90,4.056,3.292,18,48,6.6,1.148,15,4.03,756,12.12,123,0,0,0,0,0,0,2.518,18.404,16.66,255,1.16,1.16,0.969,90.975
0.094,1973,67.3,1.2,1.167,32,85,98,100,100,96,0,90,4.088,3.324,18,48,6.7,1.148,15,4.03,756,12.12,123,0,0,0,0,0,0,2.558,18.602,16.858,255,1.144,1.144,0.984,89.668
0.141,1955,81.5,1.2,1.167,32,85,98,100,100,96,0,90,4.812,4.048,18,48,7.8,1.148,15,4.03,756,12.12,123,0,0,0,0,0,0,3.086,19.788,18.048,255,1.144,1.144,0.984,89.668
0.188,1971,68,1.2,1.167,32,85,98,100,100,96,0,90,4.152,3.388,18,47,6.8,1.148,15,4.03,756,12.12,123,0,0,0,0,0,0,2.604,18.701,16.958,255,1.144,1.144,0.984,89.668
0.235,1964,55.5,1.2,1.15,32,85,98,100,100,96,0,90,3.516,2.76,18,47,5.8,1.148,15,4.03,756,12.24,123,0,0,0,0,0,0,2.114,18.305,16.561,255,1.127,1.127,0.998,88.362
0.282,1993,65.8,1.2,1.15,32,85,98,100,100,96,0,90,4.034,3.256,18,48,6.7,1.148,15,4.03,756,11.88,123,0,0,0,0,0,0,2.531,19.293,17.553,255,1.127,1.127,0.998,88.362
0.329,1980,81.3,1.2,1.15,32,85,98,100,100,96,0,90,4.792,4.036,18,48,7.9,1.148,15,4.03,755,12.24,123,0,0,0,0,0,0,3.117,19.689,17.949,255,1.127,1.127,0.998,88.362
0.375,1978,68,1.2,1.15,32,85,98,100,100,96,0,90,4.166,3.388,18,47,6.9,1.148,15,4.03,755,11.88,123,0,0,0,0,0,0,2.614,18.602,16.858,255,1.127,1.127,0.998,88.362
0.422,1964,55,1.2,1.15,32,85,98,100,100,96,0,90,3.488,2.724,18,47,5.7,1.148,15,4.03,755,12.12,123,0,0,0,0,0,0,2.086,19.392,17.652,255,1.127,1.127,0.998,88.362
0.469,1995,67,1.2,1.133,32,85,98,100,100,96,0,90,3.479,2.708,18,47,5.8,1.148,15,4.03,755,12,123,0,0,0,0,0,0,2.107,18.701,16.958,255,1.11,1.11,1.013,87.055
0.516,2012,68,1.2,1.133,32,85,98,100,100,96,0,90,4.152,3.388,18,47,7,1.148,15,4.03,755,12.12,123,0,0,0,0,0,0,2.658,19.293,17.553,255,1.11,1.11,1.013,87.055
