Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2021,68.5,1.2,0.991,27,84,95,100,100,98,0,90,4.608,3.844,18,47,7.8,1,5,4.03,772,12.12,123,0,0,0,0,0,0,3.03,11.882,10.115,255,0.942,0.942,1.009,84.772
0.015,1990,67,1.2,0.987,27,84,95,100,100,98,0,90,4.528,3.764,18,47,7.5,1,5,4.03,772,12.12,123,0,0,0,0,0,0,2.921,11.586,9.818,255,0.938,0.938,1.013,84.409
0.062,2013,67.3,1.2,1.006,27,84,95,100,100,98,0,90,4.52,3.764,18,47,7.6,1,5,4.03,772,12.24,123,0,0,0,0,0,0,2.955,11.29,9.52,255,0.956,0.956,0.994,86.046
0.109,1997,81.3,1.2,1.009,27,84,95,100,100,98,0,90,5.319,4.548,18,47,8.9,1,5,4.03,772,12,123,0,0,0,0,0,0,3.542,12.278,10.512,255,0.958,0.958,0.992,86.228
0.156,1979,67.5,1.2,1.011,27,84,95,100,100,98,0,90,4.552,3.796,18,47,7.5,1,5,4.03,772,12.24,123,0,0,0,0,0,0,2.93,11.685,9.917,255,0.96,0.96,0.989,86.41
0.203,1984,55.5,1.2,1.009,27,84,95,100,100,98,0,90,3.876,3.12,18,47,6.4,1,5,4.03,772,12.24,123,0,0,0,0,0,0,2.414,12.475,10.71,255,0.958,0.958,0.992,86.228
0.25,2029,67.8,1.2,1.002,27,84,95,100,100,98,0,90,4.552,3.796,18,46,7.7,1,5,4.03,772,12.24,123,0,0,0,0,0,0,3.004,11.981,10.214,255,0.952,0.952,0.998,85.682
0.297,1988,80.8,1.2,0.996,27,84,95,100,100,98,0,90,5.292,4.536,18,46,8.8,1,5,4.03,772,12.24,123,0,0,0,0,0,0,3.517,11.981,10.214,255,0.946,0.946,1.004,85.136
0.343,2017,67.5,1.2,0.989,27,84,95,100,100,98,0,90,4.56,3.796,18,47,7.7,1,5,4.03,772,12.12,123,0,0,0,0,0,0,2.986,11.685,9.917,255,0.94,0.94,1.011,84.59
0.39,1998,54.5,1.2,0.996,27,84,95,100,100,98,0,90,3.82,3.056,18,47,6.4,1,5,4.03,772,12.12,123,0,0,0,0,0,0,2.381,11.487,9.718,255,0.946,0.946,1.004,85.136
0.437,1998,55.3,1.2,1,27,84,95,100,100,98,0,90,3.856,3.092,18,46,6.4,1,5,4.03,772,12.12,123,0,0,0,0,0,0,2.409,11.882,10.115,255,0.95,0.95,1,85.5
0.484,2027,67.8,1.2,1,27,84,95,100,100,98,0,90,4.552,3.796,18,46,7.7,1,5,4.03,772,12.24,123,0,0,0,0,0,0,3.001,11.882,10.115,255,0.95,0.95,1,85.5
0.531,1989,80.5,1.2,1,27,84,95,100,100,98,0,90,5.3,4.536,18,46,8.8,1,5,4.03,772,12.12,123,0,0,0,0,0,0,3.519,11.784,10.016,255,0.95,0.95,1,85.5
0.578,2017,67,1.2,0.998,27,84,95,100,100,98,0,90,4.52,3.764,18,46,7.6,1,5,4.03,772,12.24,123,0,0,0,0,0,0,2.961,11.981,10.214,255,0.948,0.948,1.002,85.318
0.625,2026,55,1.2,0.996,27,84,95,100,100,98,0,90,3.856,3.092,18,46,6.5,1,5,4.03,772,12.12,123,0,0,0,0,0,0,2.443,11.882,10.115,255,0.946,0.946,1.004,85.136
0.672,2022,67.3,1.2,0.998,27,84,95,100,100,98,0,90,4.52,3.764,18,46,7.6,1,5,4.03,772,12.24,123,0,0,0,0,0,0,2.968,11.29,9.52,255,0.948,0.948,1.002,85.318
