Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2045,66,1.2,0.989,29,84,94,100,100,97,0,90,4.368,3.604,18,46,7.4,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.874,17.515,15.768,255,0.93,0.93,1.011,83.7
0.078,2043,66.5,1.2,0.996,29,84,94,100,100,97,0,90,4.404,3.64,18,47,7.5,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.9,17.416,15.668,255,0.936,0.936,1.004,84.24
0.125,2034,67,1.2,0.998,29,84,94,100,100,97,0,90,4.424,3.668,18,47,7.5,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.91,17.12,15.371,255,0.938,0.938,1.002,84.42
0.172,2044,54.3,1.2,1.009,29,84,94,100,100,97,0,90,3.724,2.96,18,46,6.3,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.36,17.614,15.867,255,0.948,0.948,0.992,85.32
0.219,2048,65.8,1.2,1.002,29,84,94,100,100,97,0,90,4.348,3.592,18,46,7.4,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.869,16.625,14.875,255,0.942,0.942,0.998,84.78
0.266,2019,79.5,1.2,0.996,29,84,94,100,100,97,0,90,5.128,4.364,18,46,8.6,1,10,4.03,772,12.12,123,0,0,0,0,0,0,3.436,17.614,15.867,255,0.936,0.936,1.004,84.24
0.313,2043,66.8,1.2,0.991,29,84,94,100,100,97,0,90,4.396,3.64,18,46,7.5,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.9,16.625,14.875,255,0.932,0.932,1.009,83.88
0.36,2037,54,1.2,0.998,29,84,94,100,100,97,0,90,4.368,3.604,18,47,7.4,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.863,16.625,14.875,255,0.938,0.938,1.002,84.42
0.407,2031,54.3,1.2,0.998,29,84,94,100,100,97,0,90,3.716,2.96,18,47,6.3,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.345,18.503,16.759,255,0.938,0.938,1.002,84.42
0.453,2061,66,1.2,1.006,29,84,94,100,100,97,0,90,4.36,3.604,18,46,7.5,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.897,17.12,15.371,255,0.946,0.946,0.994,85.14
0.5,2034,79.3,1.2,1,29,84,94,100,100,97,0,90,5.088,4.332,18,46,8.6,1,10,4.03,772,12.24,123,0,0,0,0,0,0,3.436,18.207,16.462,255,0.94,0.94,1,84.6
0.547,2036,66.5,1.2,1,29,84,94,100,100,97,0,90,4.404,3.64,18,46,7.5,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.89,17.021,15.272,255,0.94,0.94,1,84.6
0.594,2028,54.3,1.2,1,29,84,94,100,100,97,0,90,3.724,2.96,18,47,6.3,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.341,17.021,15.272,255,0.94,0.94,1,84.6
0.641,2029,54.5,1.2,0.998,29,84,94,100,100,97,0,90,3.732,2.976,18,47,6.3,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.355,17.317,15.569,255,0.938,0.938,1.002,84.42
0.688,2068,66.5,1.2,0.996,29,84,94,100,100,97,0,90,4.396,3.64,18,46,7.6,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.936,17.515,15.768,255,0.936,0.936,1.004,84.24
0.735,2030,79.3,1.2,0.989,29,84,94,100,100,97,0,90,5.088,4.332,18,46,8.6,1,10,4.03,772,12.24,123,0,0,0,0,0,0,3.43,18.009,16.263,255,0.93,0.93,1.011,83.7
0.782,2042,66.8,1.2,0.991,29,84,94,100,100,97,0,90,4.404,3.64,18,46,7.5,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.899,16.823,15.073,255,0.932,0.932,1.009,83.88
0.828,2035,54,1.2,0.996,29,84,94,100,100,97,0,90,3.724,2.96,18,46,6.3,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.349,17.712,15.966,255,0.936,0.936,1.004,84.24
0.875,2034,54.8,1.2,0.996,29,84,94,100,100,97,0,90,3.74,2.976,18,47,6.3,1,10,4.03,772,12.12,123,0,0,0,0,0,0,2.361,17.712,15.966,255,0.936,0.936,1.004,84.24
0.922,2060,66.8,1.2,0.996,29,84,94,100,100,97,0,90,4.396,3.64,18,47,7.5,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.924,17.614,15.867,255,0.936,0.936,1.004,84.24
0.969,2040,79,1.2,0.996,29,84,94,100,100,97,0,90,5.096,4.332,18,46,8.7,1,10,4.03,772,12.12,123,0,0,0,0,0,0,3.447,17.712,15.966,255,0.936,0.936,1.004,84.24
1.016,2053,66.3,1.2,0.996,29,84,94,100,100,97,0,90,4.36,3.604,18,46,7.5,1,10,4.03,772,12.24,123,0,0,0,0,0,0,2.886,16.527,14.776,255,0.936,0.936,1.004,84.24
1.063,2035,54.3,1.2,0.991,29,84,94,100,100,97,0,90,3.731,2.96,18,46,6.3,1,10,4.03,772,12,123,0,0,0,0,0,0,2.349,16.823,15.073,255,0.932,0.932,1.009,83.88
