Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
0,2024,55,1.2,0.857,31,85,90,100,100,96,0,90,4.151,3.38,18,46,7,0.85,35,4.03,633,12,123,0,0,0,0,0,0,2.668,39.748,38.08,255,0.772,0.772,0.992,81.662
0,2021,66,1.2,0.855,31,85,90,100,100,96,0,90,4.828,4.064,18,46,8.1,0.85,35,4.03,633,12.12,123,0,0,0,0,0,0,3.203,36.487,34.808,255,0.77,0.77,0.994,81.459
0.062,2029,79.8,1.2,0.857,31,85,90,100,100,96,0,90,5.664,4.9,18,46,9.6,0.85,35,4.03,632,12.12,123,0,0,0,0,0,0,3.877,38.957,37.287,255,0.772,0.772,0.992,81.662
0.109,2022,66.8,1.2,0.851,31,85,90,100,100,96,0,90,4.86,4.096,18,46,8.2,0.85,35,4.03,633,12.12,123,0,0,0,0,0,0,3.23,37.179,35.502,255,0.766,0.766,0.999,81.054
0.156,2030,80,1.2,0.849,31,85,90,100,100,96,0,90,5.684,4.928,18,46,9.6,0.85,35,4.03,633,12.24,123,0,0,0,0,0,0,3.901,38.859,37.188,255,0.764,0.764,1.002,80.851
0.203,2022,67.3,1.2,0.849,31,85,90,100,100,96,0,90,4.899,4.128,18,46,8.3,0.85,35,4.03,633,12,123,0,0,0,0,0,0,3.255,37.08,35.403,255,0.764,0.764,1.002,80.851
0.25,2029,54.5,1.2,0.853,31,85,90,100,100,96,0,90,4.108,3.352,18,46,6.9,0.85,35,4.03,632,12.24,123,0,0,0,0,0,0,2.652,40.538,38.874,255,0.768,0.768,0.997,81.256
0.297,2024,67.5,1.2,0.857,31,85,90,100,100,96,0,90,4.927,4.156,18,46,8.3,0.85,35,4.03,633,12,123,0,0,0,0,0,0,3.281,38.266,36.593,255,0.772,0.772,0.992,81.662
0.343,2030,80.3,1.2,0.86,31,85,90,100,100,96,0,90,5.692,4.928,18,46,9.6,0.85,35,4.03,633,12.12,123,0,0,0,0,0,0,3.901,40.044,38.378,255,0.774,0.774,0.989,81.864
0.39,2032,79.5,1.2,0.857,31,85,90,100,100,96,0,90,5.664,4.9,18,46,9.6,0.85,35,4.03,633,12.12,123,0,0,0,0,0,0,3.883,38.957,37.287,255,0.772,0.772,0.992,81.662
